
chunk_id,doc_id,source,year,journal,section,chunk_index,start_sentence,n_sentences,word_count,text,raw_doc_path
1dafa6eb-212e-42b6-ba6d-c53b59670a2a,PMC6968542,PMC,2019,Medical Education Online,discussion,0,31,2,34,"This would allow participants to complete the core material during one meeting. Although they may not be content experts in clinical medicine, their skills in other domains are equally valuable to medical student education.",data\raw\PMC\PMC6968542.xml
aa5f2abd-5804-423a-b4ac-57b7ec2eb590,PMC6968542,PMC,2019,Medical Education Online,discussion,1,18,3,37,The expectation was that participants would return the following year to present their work for new attendees. This program has been evaluated in two ways. Program evaluations have been revised and modified over the past 15 years.,data\raw\PMC\PMC6968542.xml
11a7f3d6-aa2f-43a8-9a5c-0fa0789ef065,PMC6978763,PMC,2019,Contemporary Oncology,introduction,0,52,3,41,"All the ligands and antibodies were removed from the PDB structure files as well as the water molecules. Evaluations and benchmarks were obtained based on the ModeRNA server . Many studies have developed the interactions between miRNA, mRNA, and promoter genes.",data\raw\PMC\PMC6978763.xml
9bdd856c-b88f-47fd-9972-023b1ec62575,PMC6978763,PMC,2019,Contemporary Oncology,discussion,0,10,1,44,"Furthermore, we found that the possibility of interaction is favourable between miR-10b and oncoprotein E6, P27(KIP1)/cyclin A/CDK2 complex, Mre11 nuclease, which is essential for dsDNA break repair, Skp1-Skp2-Ck1, which plays a major role as mitotic regulatory protein, E-cadherin, which regulates cell growth, and BRCA1.",data\raw\PMC\PMC6978763.xml
1190e2af-3915-4171-a4f1-ec9d23fede5f,PMC6981488,PMC,2019,International Journal of Molecular Sciences,introduction,0,314,2,37,One of the physiological functions of APP is to modulate neurite outgrowth in the hippocampus . The phosphorylation of APP at T668 is reported to correlate with the neurite outgrowth and the differentiation of PC12 cells .,data\raw\PMC\PMC6981488.xml
90a9b2be-e246-4158-88d0-82ddd0d8f1df,PMC6981488,PMC,2019,International Journal of Molecular Sciences,introduction,1,109,2,54,"The phosphorylation of APP under various conditions is likely caused by distinct signaling pathways and may induce different consequences on the subcellular localization of APP. In a cellular model mimicking AD, Colombo et al. observed that JNK activation enhances the phosphorylation of APP at the T668 site and favors the amyloidogenic cleavage of APP.",data\raw\PMC\PMC6981488.xml
e35cce40-8764-401e-b962-a41e38bf6570,PMC6981488,PMC,2019,International Journal of Molecular Sciences,introduction,2,387,1,34,"Further study on the subcellular localization of ADAM17 with or without phosphorylation has indicated that ADAM17 phosphorylated at T735 primarily colocalizes with TGN markers, but that unphosphorylated ADAM17 mainly resides in the ER .",data\raw\PMC\PMC6981488.xml
5bfcb6ce-7ad5-44ca-a6ff-c6a540734e03,PMC6981488,PMC,2019,International Journal of Molecular Sciences,discussion,0,0,1,39,"conclusion, it is of great value to elucidate the phosphorylation signaling in APP processing by identifying novel kinases and phosphorylation sites and designing safe and efficient modulators to gain an in-depth understanding of disease etiology and develop potential therapeutics.",data\raw\PMC\PMC6981488.xml
76d8755b-4398-4b1d-9c4a-ec0e2c2a8802,PMC6982081,PMC,2019,International Journal of Molecular Sciences,introduction,0,141,1,31,"While leaf greenness was retained for a longer duration in ossrlk than in WT at 8 days after treatment (DAT), we did not detect any phenotypic difference between WT and OsSRLK-OX5.",data\raw\PMC\PMC6982081.xml
f0b61c63-3072-4fd3-b1f9-9cece3370fd3,PMC6982081,PMC,2019,International Journal of Molecular Sciences,discussion,0,50,2,56,"The rate of ion leakage was calculated based on the ratio of the percentage of initial conductivity to that of total conductivity. Total RNA was extracted from the leaves using the Total RNA Extraction Kit (Macrogen, Seoul, Korea), according to the manufacturer’s instructions, and RNase-free DNase (iNtRON Biotechnology, Seoul, Korea) was added to eliminate genomic DNA.",data\raw\PMC\PMC6982081.xml
6556f3a3-929d-4a9d-a4f7-7a6fb75ffffc,PMC6984189,PMC,2019,Cureus,introduction,0,6,3,83,"The laboratory data on admission are summarized in Table 1. Intact parathyroid level was found to be low at 2 pg/ml (normal range 14-64 pg/ml). His other laboratory values included low vitamin D,25-Hydroxy level of 13.4 ng/ml (normal range 30-100 ng/ml), carcinoembryonic antigen (CEA) level of 1.5 ng/mL (normal range: <5.0 ng/mL), carbohydrate antigen (CA) 19-9 level of 140 U/mL (normal range: <34 U/mL), α-fetoprotein (AFP) level of 1.6 ng/mL (normal range: < 6.1 ng/mL), and serum protein electrophoresis was within normal limits.",data\raw\PMC\PMC6984189.xml
2e8781f2-3704-43ec-a568-a8d69cb9032a,PMC6984189,PMC,2019,Cureus,discussion,0,6,2,55,"Cholangiocarcinoma with squamous features have been previously described as ASC but also as mucoepidermoid carcinoma (mucus-producing cells and squamoid cells without keratin formation) and adenoacanthoma (squamous metaplasia) ⁠. HHM is caused by PTH-related peptide (PTHrP) by malignant tumors, such as squamous cell carcinoma, renal cell carcinoma, ovarian cancer, endometrial cancer, lymphoma, and breast cancer ⁠.",data\raw\PMC\PMC6984189.xml
9eea73f7-d41f-40a7-9080-549e35c1211d,PMC6988144,PMC,2019,Journal of the American Heart Association: Cardiovascular and Cerebrovascular Disease,introduction,0,30,3,32,"Biochemicals procedures were performed in triplicate or quadruplicate in each rat. An 8‐isoprostane ELISA kit and malondialdehyde colorimetric/fluorometric kit were purchased from Cayman Chemicals (Ann Arbor, MI). No.CSB‐E04640r), interleukin 10 (IL‐10) (Cat.",data\raw\PMC\PMC6988144.xml
feed341f-fb02-4b32-9fff-716a78749d16,PMC6988144,PMC,2019,Journal of the American Heart Association: Cardiovascular and Cerebrovascular Disease,discussion,0,28,2,55,"In addition, an increase in renal‐specific dopamine synthesis during high salt intake is a protective measure necessitated by the need for increased sodium excretion to maintain normal systemic pressure. Also, a single dose of NaCl was used and it is not clear whether a different dose of NaCl would have a similar effect on BP.",data\raw\PMC\PMC6988144.xml
18634fca-0fea-4db7-9cde-d58357b7ce91,PMC6988144,PMC,2019,Journal of the American Heart Association: Cardiovascular and Cerebrovascular Disease,discussion,1,27,2,42,"Unfortunately, administering an inhibitor to block dopamine synthesis will have a systemic impact. In addition, an increase in renal‐specific dopamine synthesis during high salt intake is a protective measure necessitated by the need for increased sodium excretion to maintain normal systemic pressure.",data\raw\PMC\PMC6988144.xml
2b4e8a30-5451-4af3-8845-bd8415ed62e8,PMC6988144,PMC,2019,Journal of the American Heart Association: Cardiovascular and Cerebrovascular Disease,discussion,2,10,1,84,"It is reported that dopamine oxidation could be a major factor in the cause of Parkinson's disease.22, 44 Interestingly, recent data from our laboratory and others show that renal proximal tubules have an active enzyme system, similar to neural tissue, for de novo dopamine synthesis in addition to their ability to convert filtered l‐dihydroxyphenylalanine to dopamine.26, 27 Our data show that in rats treated with HS+BSO, there was a persistent increase in dopamine oxidation that was paralleled by a significant decrease in dopamine excretion.",data\raw\PMC\PMC6988144.xml
9ddd56da-165a-43af-92c4-2bc0e9208b59,PMC6997222,PMC,2019,International Journal of Nanomedicine,introduction,0,307,2,39,"With the unique features of good biocompatibility and high sensitivity, Au nanoparticles were recognized as ideal materials of this NMOF. In vivo study indicated that there were no obvious body weight losses of A549 xenograft model, suggesting its safety.",data\raw\PMC\PMC6997222.xml
95af57c1-be97-498a-9e93-42c05be296c6,PMC6997222,PMC,2019,International Journal of Nanomedicine,introduction,1,73,3,38,"Fortunately, this can be overcome by incorporated PET imaging agents into NMOFs. F3 peptide functioned as tumor-targeting ligand because it exhibited potent binding to tumor cells. This study suggested the potential of NMOFs for PET-guided tumor-targeted drugs delivery.",data\raw\PMC\PMC6997222.xml
fd5af1a9-4f20-47bf-9ebb-1f674d0de625,PMC6997222,PMC,2019,International Journal of Nanomedicine,discussion,0,57,2,46,"In conclusion, smart theranostic platforms that combine tumor targeting, stimuli-responded release of anti-cancer drugs can be achieved by NMOFs, thus to realize imaging-guided precise chemotherapy. PDT combines 3 components, namely PS, light source and oxygen, and has emerged as an attractive new method of tumor treatment.",data\raw\PMC\PMC6997222.xml
8f039d49-fcbe-46dd-be69-7df7b475f93a,PMC6997222,PMC,2019,International Journal of Nanomedicine,discussion,1,204,2,54,"The combination therapy not only eliminated local tumors, but also achieved abscopal effects in breast and colorectal cancer mouse models. Similar strategies were also used to reduce primary and metastatic lung tumors.90 To overcome the hypoxia of tumor microenvironment, Lan et al87 synthesized NMOF to improve the PDT-induced immune response even under hypoxic conditions.",data\raw\PMC\PMC6997222.xml
644916aa-996a-4186-aca1-6d0c5a72f6c6,PMC6997222,PMC,2019,International Journal of Nanomedicine,discussion,2,230,1,7,"Abbreviations: FA, folate acid; LA, lactobionic acid.",data\raw\PMC\PMC6997222.xml
7f2a7cf8-ad0a-403a-ba66-26693a5e9d0d,PMC6998431,PMC,2019,Molecular Oncology,introduction,0,319,2,37,P‐values were calculated using Bonferroni‐adjusted Mann‐Whitney U‐test. *P < 0.01. Direct regulation of GINS1 by miR‐101‐5p in BrCa cells Expression levels of GINS1 mRNA and GINS1 protein were significantly reduced by miR‐101‐5p transfection (Figs 3 and 4A).,data\raw\PMC\PMC6998431.xml
ed8e51d6-6043-46a1-b1a9-51a010534f4a,PMC6998431,PMC,2019,Molecular Oncology,introduction,1,244,2,34,"In total, seven pathways were identified based on overexpressed genes in BrCa tissues showing high GINS1 expression in TCGA (Fig. In particular, genes involved in DNA replication pathways were identified by heatmap analysis (Fig.",data\raw\PMC\PMC6998431.xml
bec2116e-0040-4672-8d5a-3dabf631ba62,PMC6998431,PMC,2019,Molecular Oncology,introduction,2,35,5,32,"The clinical features of these patients are shown in Table 1. Informed consent was obtained from all patients. 160038:28‐65). Two BrCa cell lines, i.e. MDA‐MB‐231 and MCF‐7, were used in this study.",data\raw\PMC\PMC6998431.xml
dff8ce29-b641-4d66-bee0-34637427e686,PMC6998431,PMC,2019,Molecular Oncology,discussion,0,98,3,38,"Inverse correlation between expression of miR‐101‐5p and GINS1 in BrCa patients , as detected by Spearman’s rank tests (P = 0.00103, r = –0.082). Fig. Expression of GINS1 was significantly reduced by siGINS1 transfection into MDA‐MB‐157 cells (A).",data\raw\PMC\PMC6998431.xml
fd321d4b-abb0-4bfa-b95c-47c7a10e274c,PMC7004537,PMC,2019,Cancer Science,introduction,0,279,2,34,"First, transfection efficiency was determined by qRT‐PCR as shown in Figure 8A by downregulation of hsa_circ_001895 and upregulation of miR‐296‐5p. These results suggested that hsa_circ_001895 knockdown inhibited xenograft tumor growth through regulation of SOX12.",data\raw\PMC\PMC7004537.xml
6d4ba57f-8120-4989-a614-ddecf5364a8b,PMC7004537,PMC,2019,Cancer Science,discussion,0,22,1,45,"SOX proteins contain a conserved DNA‐binding domain to participate in numerous important biological processes, such as cell differentiation during embryonic development.37 Aberrant embryonic development has been considered to be associated with cancer development.38 Moreover, EMT has also been involved in embryonic development during cancer development.",data\raw\PMC\PMC7004537.xml
f7836f26-6f83-4478-8aa6-dabfd2f2e8c1,PMC7012220,PMC,2019,Analytical Cellular Pathology (Amsterdam),introduction,0,97,3,32,"2.6. For groups, most data did not follow a parametric distribution, so they are presented using medians and interquartile ranges. The Wilcoxon test for nonparametric data (two-tailed) was performed to compare groups.",data\raw\PMC\PMC7012220.xml
f4a329de-0037-453b-b4c0-6197e531d13b,PMC7012220,PMC,2019,Analytical Cellular Pathology (Amsterdam),discussion,0,42,2,49,"In our study, the number of periganglionic inflammatory cells was significantly increased in H. pylori-positive patients compared to controls. Although this is an unusual finding, as gastritis is basically a mucosal disease, myenteric plexitis might be hypothesized as responsible for gastric dysmotility frequently described in H. pylori-induced gastritis .",data\raw\PMC\PMC7012220.xml
338ece6b-e132-48a1-9c45-ab3b770a5c15,PMC7012220,PMC,2019,Analytical Cellular Pathology (Amsterdam),discussion,1,60,2,53,"Neuronal and Glial Cell Hyperplasia A very interesting and surprising finding in this study was the neuronal cell hyperplasia observed in patients with H. pylori infection. In our opinion, the most reasonable hypothesis is that the increased number of gastric myenteric neurons represents a compensatory response to neuronal injury induced by ganglionic inflammation.",data\raw\PMC\PMC7012220.xml
